Iteration,Average_Reward
1,0.030208333333333334
2,0.03770833333333334
3,0.030416666666666668
4,0.0125
5,0.006041666666666667
6,0.028958333333333332
7,0.008333333333333333
8,0.006875
9,0.0058333333333333345
10,0.005416666666666667
11,0.005625
12,0.0027083333333333334
13,0.0031249999999999997
14,0.005625
15,0.008333333333333333
16,0.0064583333333333316
17,0.008333333333333333
18,0.008541666666666668
19,0.013333333333333334
20,0.0031249999999999997
21,0.0058333333333333345
22,0.00625
23,0.013958333333333335
24,0.012291666666666664
25,0.02291666666666667
26,0.033541666666666664
27,0.0027083333333333334
28,0.01125
29,0.041458333333333326
30,0.010833333333333334
31,0.011041666666666668
32,0.02666666666666667
33,0.01375
34,0.031874999999999994
35,0.049999999999999996
36,0.001875
37,0.006875
38,0.013333333333333334
39,0.01875
40,0.007708333333333333
41,0.004583333333333334
42,0.005416666666666667
43,0.010833333333333334
44,0.021875000000000002
45,0.016875
46,0.021041666666666663
47,0.021666666666666667
48,0.007708333333333333
49,0.024375000000000004
50,0.042708333333333334
51,0.02833333333333333
52,0.010208333333333333
53,0.009375
54,0.0075
55,0.021249999999999998
56,0.029166666666666667
57,0.017499999999999998
58,0.020833333333333332
59,0.016041666666666666
60,0.03541666666666666
61,0.021249999999999998
62,0.011666666666666667
63,0.016249999999999997
64,0.00375
65,0.013125
66,0.004583333333333334
67,0.017499999999999998
68,0.014375
69,0.011041666666666668
70,0.034374999999999996
71,0.02229166666666667
72,0.030208333333333337
73,0.011875
74,0.017499999999999998
75,0.028125000000000004
76,0.024999999999999998
77,0.03354166666666667
78,0.008749999999999999
79,0.00875
80,0.02229166666666667
81,0.005833333333333334
82,0.018541666666666668
83,0.014375
84,0.018125000000000002
85,0.005416666666666667
86,0.03291666666666667
87,0.02
88,0.006875
89,0.014166666666666664
90,0.025833333333333326
91,0.015208333333333334
92,0.014166666666666664
93,0.01
94,0.002916666666666667
95,0.020833333333333332
96,0.04541666666666667
97,0.05312499999999999
98,0.022083333333333337
99,0.014583333333333334
100,0.00875
101,0.003541666666666666
102,0.02416666666666667
103,0.016041666666666666
104,0.015625
105,0.027708333333333335
106,0.011875
107,0.008958333333333334
108,0.006458333333333335
109,0.0043749999999999995
110,0.008333333333333333
111,0.006041666666666667
112,0.0225
113,0.020416666666666666
114,0.003125
115,0.000625
116,0.0064583333333333316
117,0.012291666666666664
118,0.003958333333333334
119,0.0025
120,0.007083333333333332
121,0.010208333333333333
122,0.009791666666666666
123,0.01229166666666667
124,0.015208333333333334
125,0.004166666666666667
126,0.012083333333333335
127,0.005625
128,0.018125
129,0.011041666666666668
130,0.0033333333333333335
131,0.017083333333333336
132,0.02375
133,0.004375
134,0.03333333333333333
135,0.024375000000000004
136,0.016458333333333335
137,0.011666666666666669
138,0.005208333333333333
139,0.011666666666666669
140,0.010833333333333334
141,0.021458333333333333
142,0.0062499999999999995
143,0.01375
144,0.009166666666666668
145,0.009166666666666668
146,0.0027083333333333334
147,0.01958333333333333
148,0.005625
149,0.008749999999999999
150,0.0075
151,0.012708333333333335
152,0.028125000000000004
153,0.008333333333333333
154,0.015833333333333335
155,0.009583333333333333
156,0.008958333333333334
157,0.01354166666666667
158,0.005
159,0.005416666666666667
