Iteration,Average_Reward
1,-0.07437847222222217
2,0.06520416666666547
3,0.04798958333333213
4,0.0399999999999988
5,0.05655208333333213
6,0.04777083333333213
7,0.0399999999999988
8,0.04833958333333214
9,0.0399999999999988
10,0.07336041666666636
11,0.040037499999998796
12,0.04849583333333214
13,0.05664583333333213
14,0.05666666666666635
15,0.048249999999998794
16,0.04836249999999925
17,0.0566562499999988
18,0.056443749999998793
19,0.06513750000000015
20,0.048214583333332575
21,0.0400062499999988
22,0.0483437499999988
23,0.04838541666666546
24,0.0484374999999988
25,0.04002083333333213
26,0.08173958333333302
27,0.04823958333333213
28,0.07392708333333306
29,0.07416666666666595
30,0.06388541666666626
31,0.0566624999999988
32,0.04845833333333259
33,0.07346874999999879
34,0.048010416666665875
35,0.06488749999999924
36,0.0567562499999988
37,0.048099999999998796
38,0.07405208333333214
39,0.06480208333333257
40,0.05632291666666547
41,0.055808333333332585
42,0.06457291666666636
43,0.06521458333333303
44,0.07366666666666594
45,0.0399999999999988
46,0.06521458333333303
47,0.056562499999999225
48,0.05699999999999929
49,0.04859374999999925
50,0.06512083333333257
51,0.04867291666666547
52,0.0482562499999988
53,0.06547083333333213
54,0.048197916666665466
55,0.040016666666665465
56,0.04823958333333213
57,0.06504166666666546
58,0.0650937499999988
59,0.0654062499999988
60,0.06512499999999968
61,0.04790208333333214
62,0.06492291666666547
63,0.05620833333333256
64,0.04865624999999927
65,0.056266666666665466
66,0.06591249999999879
67,0.0399999999999988
68,0.05589583333333213
69,0.07298958333333302
70,0.09000625000000015
71,0.04879166666666546
72,0.0400062499999988
73,0.05666666666666635
74,0.05672916666666592
75,0.0645520833333326
76,0.048010416666665466
77,0.05624583333333213
78,0.05709583333333259
79,0.06503333333333258
80,0.05667708333333258
81,0.04001041666666546
82,0.06468333333333214
83,0.06524583333333259
84,0.05666666666666589
85,0.056724999999998804
86,0.056718749999999686
87,0.056906249999998805
88,0.0400312499999988
89,0.04830208333333213
90,0.08098541666666592
91,0.07335416666666635
92,0.07327083333333302
93,0.0653749999999988
94,0.0481624999999988
95,0.08120416666666634
96,0.05659374999999922
97,0.05641666666666591
98,0.05669791666666586
