Iteration,Average_Reward
6,0.0007738095238095238
7,0.0023214285714285715
1,0.005089285714285715
8,0.002723214285714286
2,0.000744047619047619
9,0.001517857142857143
3,0.001681547619047619
10,0.0023363095238095244
4,0.001994047619047619
11,0.0015029761904761904
5,0.0014583333333333334
12,0.0014880952380952382
6,0.0006547619047619047
7,0.0012202380952380952
13,0.0017410714285714286
14,0.0007440476190476191
8,0.0027232142857142863
15,0.0023214285714285715
9,0.0009523809523809523
16,0.0009523809523809523
10,0.0011309523809523807
17,0.0005803571428571429
11,0.0008184523809523809
18,0.0005208333333333333
12,0.000505952380952381
19,0.0016666666666666668
13,0.002038690476190476
20,0.00026785714285714287
14,0.0008779761904761905
21,0.0008928571428571429
15,0.0010714285714285715
22,0.0009821428571428572
16,0.0008779761904761904
23,0.0018154761904761905
17,0.004955357142857143
24,0.002202380952380952
18,0.0015773809523809523
25,0.001532738095238095
19,0.0013392857142857143
26,0.0011458333333333333
20,0.0012499999999999998
27,0.0012797619047619049
21,0.0018154761904761905
28,0.001175595238095238
22,0.0015624999999999999
29,0.0012202380952380952
23,0.0009226190476190477
30,5.952380952380953e-05
24,0.0012053571428571428
25,0.000863095238095238
31,0.0005654761904761906
26,0.0013541666666666667
32,0.00020833333333333335
27,0.0006696428571428573
33,0.001592261904761905
28,0.001875
34,0.0009821428571428572
29,0.001056547619047619
35,0.00016369047619047618
30,0.0009821428571428572
31,0.00047619047619047614
36,0.0011309523809523811
32,0.0007142857142857142
37,0.0010565476190476189
33,0.0011904761904761904
38,0.0003869047619047619
34,0.0009375
39,0.0012797619047619046
35,0.0024851190476190476
40,0.00032738095238095237
36,0.001800595238095238
41,0.00046130952380952383
37,0.001369047619047619
42,0.0010416666666666667
38,0.0006994047619047619
43,0.0008184523809523809
39,0.0011309523809523807
44,0.00023809523809523812
45,0.00035714285714285714
40,0.0018750000000000001
46,0.0003869047619047619
41,0.0007738095238095238
47,0.0015178571428571426
42,0.0005208333333333333
48,0.0005803571428571429
49,0.0005803571428571429
43,0.0019196428571428572
50,0.00035714285714285714
44,0.002425595238095238
51,8.928571428571429e-05
45,0.0030654761904761905
52,0.000625
46,0.001175595238095238
53,0.0009672619047619048
47,0.0025595238095238097
54,0.0010119047619047618
48,0.0020684523809523813
49,0.0007142857142857143
55,0.0005505952380952382
50,0.001086309523809524
56,0.0017857142857142859
51,0.0014136904761904762
57,0.0009077380952380952
52,0.0010714285714285715
53,0.000505952380952381
58,0.00022321428571428573
54,0.0004910714285714286
59,0.001101190476190476
55,0.0007291666666666667
60,0.0005654761904761906
56,0.0016517857142857146
57,0.0010267857142857142
61,0.000863095238095238
58,0.0013541666666666665
62,0.0004166666666666667
59,0.000818452380952381
63,0.00025297619047619046
60,0.0006845238095238095
64,8.928571428571429e-05
61,0.0007589285714285713
