Iteration,Average_Reward
1,0.005509259259259259
2,0.0013657407407407412
3,0.000787037037037037
4,0.0002546296296296296
5,0.000925925925925926
6,0.0007407407407407407
7,0.00032407407407407406
8,0.0011574074074074076
9,0.0009722222222222223
10,0.0009722222222222223
11,0.0008796296296296297
12,0.00048611111111111115
13,0.0016435185185185185
14,0.00034722222222222224
15,0.001087962962962963
16,0.0020601851851851853
17,0.00034722222222222224
18,0.0002777777777777778
19,0.0002314814814814815
20,0.002916666666666667
21,0.002638888888888889
22,0.002407407407407407
23,0.0007175925925925926
24,0.0003935185185185185
25,0.000462962962962963
26,0.002060185185185185
27,0.0018055555555555557
28,0.0001388888888888889
29,0.00032407407407407406
30,0.000787037037037037
31,0.0015972222222222225
32,0.0008564814814814815
33,0.0012731481481481483
34,0.0005092592592592592
35,0.0017592592592592595
36,0.0002314814814814815
37,0.00011574074074074075
38,0.0016203703703703703
39,0.0005555555555555557
40,0.00032407407407407406
41,0.00034722222222222224
42,0.0038657407407407408
43,0.0022453703703703702
44,0.0015509259259259259
45,0.0027546296296296294
46,0.0012962962962962963
47,0.0006481481481481481
48,0.000462962962962963
49,0.0014583333333333334
50,0.00048611111111111115
51,0.000763888888888889
52,0.003495370370370371
53,0.001550925925925926
54,0.0002546296296296296
55,0.00034722222222222224
56,0.0008564814814814816
57,0.0020370370370370373
58,0.003680555555555555
59,0.0005787037037037037
60,0.0002777777777777778
61,0.001111111111111111
62,0.0009027777777777778
63,0.00020833333333333332
64,6.944444444444444e-05
65,0.00034722222222222224
66,0.0003703703703703704
67,0.00048611111111111115
68,0.00016203703703703703
69,0.0006018518518518519
70,0.00037037037037037035
71,0.0008333333333333334
72,9.25925925925926e-05
73,0.00030092592592592595
74,0.0010648148148148147
75,0.00032407407407407406
76,0.0006018518518518519
77,0.0002777777777777778
78,0.000625
79,0.0005092592592592592
80,0.0006712962962962964
81,0.00030092592592592595
82,0.00034722222222222224
83,0.00048611111111111115
84,0.00034722222222222224
85,0.001550925925925926
86,0.001111111111111111
87,0.00020833333333333335
88,0.0007638888888888889
89,0.0004166666666666667
90,0.001412037037037037
91,2.314814814814815e-05
92,0.00016203703703703703
93,0.0002777777777777778
94,0.0005092592592592592
95,0.0006712962962962962
96,0.0005092592592592592
97,0.0005787037037037038
98,0.0003935185185185185
99,0.0009953703703703704
100,0.00048611111111111104
101,0.0003935185185185185
102,0.00041666666666666664
103,0.0005092592592592592
104,0.0003935185185185185
105,0.0006712962962962964
106,0.0005092592592592592
107,0.00030092592592592595
108,0.0006481481481481481
109,0.0005324074074074073
110,0.000925925925925926
111,0.0006712962962962962
112,0.0010185185185185184
113,0.0009722222222222223
114,0.000787037037037037
115,0.0006712962962962962
116,0.0005787037037037038
117,0.0006481481481481481
118,0.0009953703703703704
119,0.0003935185185185185
120,0.0008101851851851852
121,0.0005324074074074074
122,0.0006018518518518518
123,0.0043287037037037035
124,0.0006712962962962964
125,0.000462962962962963
126,0.0007407407407407408
127,0.0032407407407407406
128,0.00034722222222222224
129,0.0007638888888888889
130,0.000763888888888889
131,0.0005555555555555556
132,0.005324074074074075
133,0.005810185185185186
134,0.0007407407407407407
135,0.0003935185185185185
136,0.0005787037037037038
137,0.0005555555555555556
