Iteration,Agent_ID,Average_Reward
1,0,0.13625
1,1,0.13625
1,2,0.13625
1,3,0.13625
1,4,0.13625
1,5,0.13625
1,6,0.13625
2,0,0.006666666666666667
2,1,0.006666666666666667
2,2,0.006666666666666667
2,3,0.006666666666666667
2,4,0.006666666666666667
2,5,0.006666666666666667
2,6,0.006666666666666667
3,0,0.000625
3,1,0.000625
3,2,0.000625
3,3,0.000625
3,4,0.000625
3,5,0.000625
3,6,0.000625
4,0,0.011875000000000002
4,1,0.011875000000000002
4,2,0.011875000000000002
4,3,0.011875000000000002
4,4,0.011875000000000002
4,5,0.011875000000000002
4,6,0.011875000000000002
5,0,0.011666666666666667
5,1,0.011666666666666667
5,2,0.011666666666666667
5,3,0.011666666666666667
5,4,0.011666666666666667
5,5,0.011666666666666667
5,6,0.011666666666666667
6,0,0.005416666666666667
6,1,0.005416666666666667
6,2,0.005416666666666667
6,3,0.005416666666666667
6,4,0.005416666666666667
6,5,0.005416666666666667
6,6,0.005416666666666667
7,0,0.004375
7,1,0.004375
7,2,0.004375
7,3,0.004375
7,4,0.004375
7,5,0.004375
7,6,0.004375
8,0,0.000625
8,1,0.000625
8,2,0.000625
8,3,0.000625
8,4,0.000625
8,5,0.000625
8,6,0.000625
9,0,0.005416666666666667
9,1,0.005416666666666667
9,2,0.005416666666666667
9,3,0.005416666666666667
9,4,0.005416666666666667
9,5,0.005416666666666667
9,6,0.005416666666666667
10,0,0.017291666666666667
10,1,0.017291666666666667
10,2,0.017291666666666667
10,3,0.017291666666666667
10,4,0.017291666666666667
10,5,0.017291666666666667
10,6,0.017291666666666667
11,0,0.003958333333333334
11,1,0.003958333333333334
11,2,0.003958333333333334
11,3,0.003958333333333334
11,4,0.003958333333333334
11,5,0.003958333333333334
11,6,0.003958333333333334
12,0,0.009583333333333334
12,1,0.009583333333333334
12,2,0.009583333333333334
12,3,0.009583333333333334
12,4,0.009583333333333334
12,5,0.009583333333333334
12,6,0.009583333333333334
13,0,0.004166666666666667
13,1,0.004166666666666667
13,2,0.004166666666666667
13,3,0.004166666666666667
13,4,0.004166666666666667
13,5,0.004166666666666667
13,6,0.004166666666666667
14,0,0.0008333333333333334
14,1,0.0008333333333333334
14,2,0.0008333333333333334
14,3,0.0008333333333333334
14,4,0.0008333333333333334
14,5,0.0008333333333333334
14,6,0.0008333333333333334
15,0,0.003958333333333334
15,1,0.003958333333333334
15,2,0.003958333333333334
15,3,0.003958333333333334
15,4,0.003958333333333334
15,5,0.003958333333333334
15,6,0.003958333333333334
16,0,0.006250000000000001
16,1,0.006250000000000001
16,2,0.006250000000000001
16,3,0.006250000000000001
16,4,0.006250000000000001
16,5,0.006250000000000001
16,6,0.006250000000000001
17,0,0.0022916666666666667
17,1,0.0022916666666666667
17,2,0.0022916666666666667
17,3,0.0022916666666666667
17,4,0.0022916666666666667
17,5,0.0022916666666666667
17,6,0.0022916666666666667
18,0,0.006875
18,1,0.006875
18,2,0.006875
18,3,0.006875
18,4,0.006875
18,5,0.006875
18,6,0.006875
19,0,0.007916666666666667
19,1,0.007916666666666667
19,2,0.007916666666666667
19,3,0.007916666666666667
19,4,0.007916666666666667
19,5,0.007916666666666667
19,6,0.007916666666666667
20,0,0.006666666666666667
20,1,0.006666666666666667
20,2,0.006666666666666667
20,3,0.006666666666666667
20,4,0.006666666666666667
20,5,0.006666666666666667
20,6,0.006666666666666667
21,0,0.00875
21,1,0.00875
21,2,0.00875
21,3,0.00875
21,4,0.00875
21,5,0.00875
21,6,0.00875
22,0,0.004166666666666667
22,1,0.004166666666666667
22,2,0.004166666666666667
22,3,0.004166666666666667
22,4,0.004166666666666667
22,5,0.004166666666666667
22,6,0.004166666666666667
23,0,0.010208333333333333
23,1,0.010208333333333333
23,2,0.010208333333333333
23,3,0.010208333333333333
23,4,0.010208333333333333
23,5,0.010208333333333333
23,6,0.010208333333333333
24,0,0.0077083333333333335
24,1,0.0077083333333333335
24,2,0.0077083333333333335
24,3,0.0077083333333333335
24,4,0.0077083333333333335
24,5,0.0077083333333333335
24,6,0.0077083333333333335
25,0,0.004375
25,1,0.004375
25,2,0.004375
25,3,0.004375
25,4,0.004375
25,5,0.004375
25,6,0.004375
26,0,0.0033333333333333335
26,1,0.0033333333333333335
26,2,0.0033333333333333335
26,3,0.0033333333333333335
26,4,0.0033333333333333335
26,5,0.0033333333333333335
26,6,0.0033333333333333335
27,0,0.001875
27,1,0.001875
27,2,0.001875
27,3,0.001875
27,4,0.001875
27,5,0.001875
27,6,0.001875
28,0,0.008333333333333333
28,1,0.008333333333333333
28,2,0.008333333333333333
28,3,0.008333333333333333
28,4,0.008333333333333333
28,5,0.008333333333333333
28,6,0.008333333333333333
29,0,0.006875
29,1,0.006875
29,2,0.006875
29,3,0.006875
29,4,0.006875
29,5,0.006875
29,6,0.006875
30,0,0.0077083333333333335
30,1,0.0077083333333333335
30,2,0.0077083333333333335
30,3,0.0077083333333333335
30,4,0.0077083333333333335
30,5,0.0077083333333333335
30,6,0.0077083333333333335
31,0,0.003958333333333334
31,1,0.003958333333333334
31,2,0.003958333333333334
31,3,0.003958333333333334
31,4,0.003958333333333334
31,5,0.003958333333333334
31,6,0.003958333333333334
32,0,0.010625
32,1,0.010625
32,2,0.010625
32,3,0.010625
32,4,0.010625
32,5,0.010625
32,6,0.010625
33,0,0.0060416666666666665
33,1,0.0060416666666666665
33,2,0.0060416666666666665
33,3,0.0060416666666666665
33,4,0.0060416666666666665
33,5,0.0060416666666666665
33,6,0.0060416666666666665
34,0,0.009791666666666667
34,1,0.009791666666666667
34,2,0.009791666666666667
34,3,0.009791666666666667
34,4,0.009791666666666667
34,5,0.009791666666666667
34,6,0.009791666666666667
35,0,0.0062499999999999995
35,1,0.0062499999999999995
35,2,0.0062499999999999995
35,3,0.0062499999999999995
35,4,0.0062499999999999995
35,5,0.0062499999999999995
35,6,0.0062499999999999995
36,0,0.008333333333333333
36,1,0.008333333333333333
36,2,0.008333333333333333
36,3,0.008333333333333333
36,4,0.008333333333333333
36,5,0.008333333333333333
36,6,0.008333333333333333
37,0,0.007916666666666667
37,1,0.007916666666666667
37,2,0.007916666666666667
37,3,0.007916666666666667
37,4,0.007916666666666667
37,5,0.007916666666666667
37,6,0.007916666666666667
38,0,0.004791666666666666
38,1,0.004791666666666666
38,2,0.004791666666666666
38,3,0.004791666666666666
38,4,0.004791666666666666
38,5,0.004791666666666666
38,6,0.004791666666666666
39,0,0.005
39,1,0.005
39,2,0.005
39,3,0.005
39,4,0.005
39,5,0.005
39,6,0.005
40,0,0.007500000000000001
40,1,0.007500000000000001
40,2,0.007500000000000001
40,3,0.007500000000000001
40,4,0.007500000000000001
40,5,0.007500000000000001
40,6,0.007500000000000001
41,0,0.007291666666666666
41,1,0.007291666666666666
41,2,0.007291666666666666
41,3,0.007291666666666666
41,4,0.007291666666666666
41,5,0.007291666666666666
41,6,0.007291666666666666
42,0,0.008541666666666668
42,1,0.008541666666666668
42,2,0.008541666666666668
42,3,0.008541666666666668
42,4,0.008541666666666668
42,5,0.008541666666666668
42,6,0.008541666666666668
43,0,0.008541666666666668
43,1,0.008541666666666668
43,2,0.008541666666666668
43,3,0.008541666666666668
43,4,0.008541666666666668
43,5,0.008541666666666668
43,6,0.008541666666666668
44,0,0.009166666666666667
44,1,0.009166666666666667
44,2,0.009166666666666667
44,3,0.009166666666666667
44,4,0.009166666666666667
44,5,0.009166666666666667
44,6,0.009166666666666667
45,0,0.0033333333333333335
45,1,0.0033333333333333335
45,2,0.0033333333333333335
45,3,0.0033333333333333335
45,4,0.0033333333333333335
45,5,0.0033333333333333335
45,6,0.0033333333333333335
46,0,0.003958333333333334
46,1,0.003958333333333334
46,2,0.003958333333333334
46,3,0.003958333333333334
46,4,0.003958333333333334
46,5,0.003958333333333334
46,6,0.003958333333333334
47,0,0.005416666666666667
47,1,0.005416666666666667
47,2,0.005416666666666667
47,3,0.005416666666666667
47,4,0.005416666666666667
47,5,0.005416666666666667
47,6,0.005416666666666667
48,0,0.0033333333333333335
48,1,0.0033333333333333335
48,2,0.0033333333333333335
48,3,0.0033333333333333335
48,4,0.0033333333333333335
48,5,0.0033333333333333335
48,6,0.0033333333333333335
49,0,0.02291666666666667
49,1,0.02291666666666667
49,2,0.02291666666666667
49,3,0.02291666666666667
49,4,0.02291666666666667
49,5,0.02291666666666667
49,6,0.02291666666666667
50,0,0.018333333333333333
50,1,0.018333333333333333
50,2,0.018333333333333333
50,3,0.018333333333333333
50,4,0.018333333333333333
50,5,0.018333333333333333
50,6,0.018333333333333333
51,0,0.0016666666666666668
51,1,0.0016666666666666668
51,2,0.0016666666666666668
51,3,0.0016666666666666668
51,4,0.0016666666666666668
51,5,0.0016666666666666668
51,6,0.0016666666666666668
52,0,0.041874999999999996
52,1,0.041874999999999996
52,2,0.041874999999999996
52,3,0.041874999999999996
52,4,0.041874999999999996
52,5,0.041874999999999996
52,6,0.041874999999999996
53,0,0.015
53,1,0.015
53,2,0.015
53,3,0.015
53,4,0.015
53,5,0.015
53,6,0.015
54,0,0.013125
54,1,0.013125
54,2,0.013125
54,3,0.013125
54,4,0.013125
54,5,0.013125
54,6,0.013125
55,0,0.012083333333333333
55,1,0.012083333333333333
55,2,0.012083333333333333
55,3,0.012083333333333333
55,4,0.012083333333333333
55,5,0.012083333333333333
55,6,0.012083333333333333
56,0,0.006666666666666667
56,1,0.006666666666666667
56,2,0.006666666666666667
56,3,0.006666666666666667
56,4,0.006666666666666667
56,5,0.006666666666666667
56,6,0.006666666666666667
57,0,0.005416666666666667
57,1,0.005416666666666667
57,2,0.005416666666666667
57,3,0.005416666666666667
57,4,0.005416666666666667
57,5,0.005416666666666667
57,6,0.005416666666666667
58,0,0.011458333333333334
58,1,0.011458333333333334
58,2,0.011458333333333334
58,3,0.011458333333333334
58,4,0.011458333333333334
58,5,0.011458333333333334
58,6,0.011458333333333334
59,0,0.0035416666666666665
59,1,0.0035416666666666665
59,2,0.0035416666666666665
59,3,0.0035416666666666665
59,4,0.0035416666666666665
59,5,0.0035416666666666665
59,6,0.0035416666666666665
60,0,0.009166666666666668
60,1,0.009166666666666668
60,2,0.009166666666666668
60,3,0.009166666666666668
60,4,0.009166666666666668
60,5,0.009166666666666668
60,6,0.009166666666666668
61,0,0.0075
61,1,0.0075
61,2,0.0075
61,3,0.0075
61,4,0.0075
61,5,0.0075
61,6,0.0075
62,0,0.00125
62,1,0.00125
62,2,0.00125
62,3,0.00125
62,4,0.00125
62,5,0.00125
62,6,0.00125
63,0,0.005208333333333333
63,1,0.005208333333333333
63,2,0.005208333333333333
63,3,0.005208333333333333
63,4,0.005208333333333333
63,5,0.005208333333333333
63,6,0.005208333333333333
64,0,0.013333333333333334
64,1,0.013333333333333334
64,2,0.013333333333333334
64,3,0.013333333333333334
64,4,0.013333333333333334
64,5,0.013333333333333334
64,6,0.013333333333333334
65,0,0.0010416666666666667
65,1,0.0010416666666666667
65,2,0.0010416666666666667
65,3,0.0010416666666666667
65,4,0.0010416666666666667
65,5,0.0010416666666666667
65,6,0.0010416666666666667
66,0,0.010208333333333333
66,1,0.010208333333333333
66,2,0.010208333333333333
66,3,0.010208333333333333
66,4,0.010208333333333333
66,5,0.010208333333333333
66,6,0.010208333333333333
67,0,0.002916666666666667
67,1,0.002916666666666667
67,2,0.002916666666666667
67,3,0.002916666666666667
67,4,0.002916666666666667
67,5,0.002916666666666667
67,6,0.002916666666666667
68,0,0.007083333333333333
68,1,0.007083333333333333
68,2,0.007083333333333333
68,3,0.007083333333333333
68,4,0.007083333333333333
68,5,0.007083333333333333
68,6,0.007083333333333333
69,0,0.008958333333333334
69,1,0.008958333333333334
69,2,0.008958333333333334
69,3,0.008958333333333334
69,4,0.008958333333333334
69,5,0.008958333333333334
69,6,0.008958333333333334
70,0,0.006874999999999999
70,1,0.006874999999999999
70,2,0.006874999999999999
70,3,0.006874999999999999
70,4,0.006874999999999999
70,5,0.006874999999999999
70,6,0.006874999999999999
71,0,0.0022916666666666667
71,1,0.0022916666666666667
71,2,0.0022916666666666667
71,3,0.0022916666666666667
71,4,0.0022916666666666667
71,5,0.0022916666666666667
71,6,0.0022916666666666667
72,0,0.006666666666666667
72,1,0.006666666666666667
72,2,0.006666666666666667
72,3,0.006666666666666667
72,4,0.006666666666666667
72,5,0.006666666666666667
72,6,0.006666666666666667
73,0,0.0027083333333333334
73,1,0.0027083333333333334
73,2,0.0027083333333333334
73,3,0.0027083333333333334
73,4,0.0027083333333333334
73,5,0.0027083333333333334
73,6,0.0027083333333333334
74,0,0.007291666666666666
74,1,0.007291666666666666
74,2,0.007291666666666666
74,3,0.007291666666666666
74,4,0.007291666666666666
74,5,0.007291666666666666
74,6,0.007291666666666666
75,0,0.00375
75,1,0.00375
75,2,0.00375
75,3,0.00375
75,4,0.00375
75,5,0.00375
75,6,0.00375
76,0,0.0020833333333333333
76,1,0.0020833333333333333
76,2,0.0020833333333333333
76,3,0.0020833333333333333
76,4,0.0020833333333333333
76,5,0.0020833333333333333
76,6,0.0020833333333333333
77,0,0.002916666666666667
77,1,0.002916666666666667
77,2,0.002916666666666667
77,3,0.002916666666666667
77,4,0.002916666666666667
77,5,0.002916666666666667
77,6,0.002916666666666667
78,0,0.005416666666666667
78,1,0.005416666666666667
78,2,0.005416666666666667
78,3,0.005416666666666667
78,4,0.005416666666666667
78,5,0.005416666666666667
78,6,0.005416666666666667
79,0,0.004791666666666666
79,1,0.004791666666666666
79,2,0.004791666666666666
79,3,0.004791666666666666
79,4,0.004791666666666666
79,5,0.004791666666666666
79,6,0.004791666666666666
80,0,0.011666666666666665
80,1,0.011666666666666665
80,2,0.011666666666666665
80,3,0.011666666666666665
80,4,0.011666666666666665
80,5,0.011666666666666665
80,6,0.011666666666666665
81,0,0.006250000000000001
81,1,0.006250000000000001
81,2,0.006250000000000001
81,3,0.006250000000000001
81,4,0.006250000000000001
81,5,0.006250000000000001
81,6,0.006250000000000001
82,0,0.00375
82,1,0.00375
82,2,0.00375
82,3,0.00375
82,4,0.00375
82,5,0.00375
82,6,0.00375
83,0,0.013958333333333335
83,1,0.013958333333333335
83,2,0.013958333333333335
83,3,0.013958333333333335
83,4,0.013958333333333335
83,5,0.013958333333333335
83,6,0.013958333333333335
84,0,0.003958333333333334
84,1,0.003958333333333334
84,2,0.003958333333333334
84,3,0.003958333333333334
84,4,0.003958333333333334
84,5,0.003958333333333334
84,6,0.003958333333333334
85,0,0.016041666666666666
85,1,0.016041666666666666
85,2,0.016041666666666666
85,3,0.016041666666666666
85,4,0.016041666666666666
85,5,0.016041666666666666
85,6,0.016041666666666666
86,0,0.0018750000000000001
86,1,0.0018750000000000001
86,2,0.0018750000000000001
86,3,0.0018750000000000001
86,4,0.0018750000000000001
86,5,0.0018750000000000001
86,6,0.0018750000000000001
87,0,0.0025
87,1,0.0025
87,2,0.0025
87,3,0.0025
87,4,0.0025
87,5,0.0025
87,6,0.0025
88,0,0.015625
88,1,0.015625
88,2,0.015625
88,3,0.015625
88,4,0.015625
88,5,0.015625
88,6,0.015625
89,0,0.006250000000000001
89,1,0.006250000000000001
89,2,0.006250000000000001
89,3,0.006250000000000001
89,4,0.006250000000000001
89,5,0.006250000000000001
89,6,0.006250000000000001
90,0,0.013958333333333335
90,1,0.013958333333333335
90,2,0.013958333333333335
90,3,0.013958333333333335
90,4,0.013958333333333335
90,5,0.013958333333333335
90,6,0.013958333333333335
91,0,0.00375
91,1,0.00375
91,2,0.00375
91,3,0.00375
91,4,0.00375
91,5,0.00375
91,6,0.00375
92,0,0.016875
92,1,0.016875
92,2,0.016875
92,3,0.016875
92,4,0.016875
92,5,0.016875
92,6,0.016875
93,0,0.03125
93,1,0.03125
93,2,0.03125
93,3,0.03125
93,4,0.03125
93,5,0.03125
93,6,0.03125
94,0,0.009791666666666667
94,1,0.009791666666666667
94,2,0.009791666666666667
94,3,0.009791666666666667
94,4,0.009791666666666667
94,5,0.009791666666666667
94,6,0.009791666666666667
95,0,0.026875
95,1,0.026875
95,2,0.026875
95,3,0.026875
95,4,0.026875
95,5,0.026875
95,6,0.026875
96,0,0.0033333333333333335
96,1,0.0033333333333333335
96,2,0.0033333333333333335
96,3,0.0033333333333333335
96,4,0.0033333333333333335
96,5,0.0033333333333333335
96,6,0.0033333333333333335
97,0,0.0077083333333333335
97,1,0.0077083333333333335
97,2,0.0077083333333333335
97,3,0.0077083333333333335
97,4,0.0077083333333333335
97,5,0.0077083333333333335
97,6,0.0077083333333333335
98,0,0.01
98,1,0.01
98,2,0.01
98,3,0.01
98,4,0.01
98,5,0.01
98,6,0.01
99,0,0.007083333333333333
99,1,0.007083333333333333
99,2,0.007083333333333333
99,3,0.007083333333333333
99,4,0.007083333333333333
99,5,0.007083333333333333
99,6,0.007083333333333333
100,0,0.012291666666666666
100,1,0.012291666666666666
100,2,0.012291666666666666
100,3,0.012291666666666666
100,4,0.012291666666666666
100,5,0.012291666666666666
100,6,0.012291666666666666
101,0,0.011666666666666667
101,1,0.011666666666666667
101,2,0.011666666666666667
101,3,0.011666666666666667
101,4,0.011666666666666667
101,5,0.011666666666666667
101,6,0.011666666666666667
102,0,0.006250000000000001
102,1,0.006250000000000001
102,2,0.006250000000000001
102,3,0.006250000000000001
102,4,0.006250000000000001
102,5,0.006250000000000001
102,6,0.006250000000000001
103,0,0.003541666666666667
103,1,0.003541666666666667
103,2,0.003541666666666667
103,3,0.003541666666666667
103,4,0.003541666666666667
103,5,0.003541666666666667
103,6,0.003541666666666667
104,0,0.0075
104,1,0.0075
104,2,0.0075
104,3,0.0075
104,4,0.0075
104,5,0.0075
104,6,0.0075
105,0,0.0035416666666666665
105,1,0.0035416666666666665
105,2,0.0035416666666666665
105,3,0.0035416666666666665
105,4,0.0035416666666666665
105,5,0.0035416666666666665
105,6,0.0035416666666666665
106,0,0.004166666666666667
106,1,0.004166666666666667
106,2,0.004166666666666667
106,3,0.004166666666666667
106,4,0.004166666666666667
106,5,0.004166666666666667
106,6,0.004166666666666667
107,0,0.0008333333333333334
107,1,0.0008333333333333334
107,2,0.0008333333333333334
107,3,0.0008333333333333334
107,4,0.0008333333333333334
107,5,0.0008333333333333334
107,6,0.0008333333333333334
108,0,0.012083333333333333
108,1,0.012083333333333333
108,2,0.012083333333333333
108,3,0.012083333333333333
108,4,0.012083333333333333
108,5,0.012083333333333333
108,6,0.012083333333333333
109,0,0.005208333333333333
109,1,0.005208333333333333
109,2,0.005208333333333333
109,3,0.005208333333333333
109,4,0.005208333333333333
109,5,0.005208333333333333
109,6,0.005208333333333333
110,0,0.004583333333333333
110,1,0.004583333333333333
110,2,0.004583333333333333
110,3,0.004583333333333333
110,4,0.004583333333333333
110,5,0.004583333333333333
110,6,0.004583333333333333
111,0,0.0022916666666666667
111,1,0.0022916666666666667
111,2,0.0022916666666666667
111,3,0.0022916666666666667
111,4,0.0022916666666666667
111,5,0.0022916666666666667
111,6,0.0022916666666666667
112,0,0.005833333333333334
112,1,0.005833333333333334
112,2,0.005833333333333334
112,3,0.005833333333333334
112,4,0.005833333333333334
112,5,0.005833333333333334
112,6,0.005833333333333334
113,0,0.006041666666666667
113,1,0.006041666666666667
113,2,0.006041666666666667
113,3,0.006041666666666667
113,4,0.006041666666666667
113,5,0.006041666666666667
113,6,0.006041666666666667
114,0,0.005833333333333334
114,1,0.005833333333333334
114,2,0.005833333333333334
114,3,0.005833333333333334
114,4,0.005833333333333334
114,5,0.005833333333333334
114,6,0.005833333333333334
115,0,0.004583333333333334
115,1,0.004583333333333334
115,2,0.004583333333333334
115,3,0.004583333333333334
115,4,0.004583333333333334
115,5,0.004583333333333334
