Iteration,Average_Reward
1,0.024999999999999998
2,0.015625
3,0.007291666666666665
4,0.006666666666666667
5,0.003541666666666667
6,0.005208333333333333
7,0.002291666666666667
8,0.0020833333333333333
9,0.0037500000000000003
10,0.0031250000000000006
11,0.006666666666666668
12,0.007083333333333334
13,0.010208333333333333
14,0.015625
15,0.003541666666666667
16,0.005416666666666667
17,0.0060416666666666665
18,0.004375
19,0.003541666666666667
20,0.004791666666666666
21,0.003958333333333334
22,0.0020833333333333333
23,0.0020833333333333333
24,0.004166666666666667
25,0.012083333333333335
26,0.007500000000000001
27,0.012916666666666668
28,0.0025
29,0.004166666666666667
30,0.015625
31,0.008333333333333333
32,0.024374999999999997
33,0.013958333333333335
34,0.013333333333333334
35,0.0031250000000000006
36,0.004791666666666667
37,0.013333333333333334
38,0.0020833333333333333
39,0.0037500000000000003
40,0.004375
41,0.0018750000000000001
42,0.005833333333333334
43,0.005416666666666667
44,0.007083333333333334
45,0.0031250000000000006
46,0.0033333333333333335
47,0.012708333333333335
48,0.007083333333333334
49,0.005416666666666667
50,0.0022916666666666667
51,0.005625000000000001
52,0.003541666666666667
53,0.007916666666666667
54,0.006458333333333334
55,0.011875000000000002
56,0.008333333333333333
57,0.010208333333333333
58,0.006041666666666667
59,0.011041666666666667
60,0.006041666666666667
61,0.012916666666666667
62,0.01
63,0.0020833333333333333
64,0.007083333333333334
65,0.006250000000000001
66,0.007916666666666667
67,0.009791666666666666
68,0.008958333333333334
69,0.007500000000000001
70,0.010208333333333333
71,0.008333333333333333
72,0.007291666666666667
73,0.004791666666666666
74,0.013958333333333335
75,0.009791666666666666
76,0.005416666666666667
77,0.007916666666666667
78,0.005416666666666667
79,0.00875
80,0.006041666666666667
81,0.005416666666666667
82,0.012291666666666668
83,0.004791666666666667
84,0.017499999999999998
85,0.002291666666666667
86,0.0010416666666666667
87,0.020833333333333332
88,0.004791666666666666
89,0.009375
90,0.012916666666666667
91,0.025208333333333333
92,0.007083333333333334
93,0.010833333333333334
94,0.005208333333333333
95,0.0037500000000000003
96,0.004791666666666667
97,0.005416666666666667
98,0.0014583333333333334
99,0.012916666666666667
100,0.005
101,0.006250000000000001
102,0.004166666666666667
103,0.0043749999999999995
104,0.01375
105,0.003541666666666667
106,0.004166666666666667
107,0.008958333333333334
108,0.018333333333333333
109,0.004583333333333333
110,0.004791666666666667
111,0.02
112,0.007083333333333334
113,0.007500000000000001
114,0.021666666666666667
115,0.012291666666666668
116,0.008125
117,0.007083333333333334
118,0.006874999999999999
119,0.013749999999999998
120,0.007916666666666667
121,0.009166666666666667
122,0.0025
123,0.00875
124,0.006041666666666667
125,0.008958333333333334
126,0.01375
127,0.005833333333333334
128,0.006041666666666667
129,0.006041666666666667
130,0.008125
131,0.0016666666666666663
132,0.010416666666666666
133,0.05229166666666666
134,0.007291666666666665
135,0.008541666666666668
136,0.018125000000000002
137,0.02
138,0.009791666666666666
139,0.019375
140,0.015000000000000001
141,0.013541666666666665
142,0.011458333333333334
143,0.004791666666666666
144,0.015416666666666669
145,0.00875
146,0.008958333333333334
147,0.012083333333333335
148,0.010833333333333334
149,0.013125
