Iteration,Average_Reward
1,-2.1783705357142487
2,-2.1898229166666145
3,-2.1545327380951846
4,-2.133172619047563
5,-2.2311488095237633
6,-2.1433556547618475
7,-2.0953095238094757
8,-2.145287202380896
9,-2.12375892857137
10,-2.1094985119047083
11,-2.0911741071428085
